#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
NODE_3880_length_149_cov_260.152778	1	149	114	149	100	59.3893	30	14.7
NODE_3881_length_149_cov_73.333333	1	149	31500	149	100	12795.7	30	24
NODE_3882_length_149_cov_66.250000	1	149	164	149	100	81.906	30	19.4
NODE_3883_length_149_cov_58.291667	1	149	171	149	100	99.7047	30	6.01
NODE_3884_length_149_cov_31.236111	1	149	24	149	100	10.5235	30	15.2
NODE_3885_length_149_cov_28.555556	1	149	921	149	100	554.94	30	2.71
NODE_3886_length_149_cov_26.791667	1	149	4070	149	100	1794.87	30	56.7
NODE_3887_length_145_cov_26.430556	1	145	1214	145	100	674.552	30	31.6
NODE_3888_length_149_cov_22.527778	1	149	194378	149	100	183754	30	1.9
NODE_3889_length_148_cov_385.577465	1	148	57	148	100	32.8716	30	6.75
NODE_3890_length_148_cov_280.816901	1	148	661	148	100	471.655	30	2.12
NODE_3891_length_148_cov_258.676056	1	148	477	148	100	370.27	30	2.12
NODE_3892_length_148_cov_201.267606	1	148	667	148	100	199.52	30	9.08
NODE_3893_length_148_cov_97.676056	1	148	40	140	94.5946	21.3716	30	13.6
NODE_3894_length_148_cov_90.563380	1	148	32	148	100	10.9392	30	7.91
NODE_3895_length_148_cov_82.211268	1	148	274	148	100	127.534	30	5.17
NODE_3896_length_147_cov_157661.728571	1	147	250121	147	100	200221	30	13.4
NODE_3897_length_147_cov_516.800000	1	147	19	147	100	7.92517	30	19.6
NODE_3898_length_147_cov_363.414286	1	147	34	147	100	15.034	30	12.6
NODE_3899_length_147_cov_343.471429	1	147	5	147	100	3.59864	30	2.4
NODE_3900_length_147_cov_337.742857	1	147	629	147	100	499.694	30	4.72
NODE_3901_length_147_cov_235.485714	1	147	2820	147	100	1680.8	30	2.13
NODE_3902_length_148_cov_233.785714	1	148	3464	148	100	2271.2	30	0.454
NODE_3903_length_147_cov_182.300000	1	147	87	147	100	45.2993	30	22
NODE_3904_length_147_cov_175.242857	1	147	17	139	94.5578	6.68027	30	4.71
NODE_3905_length_147_cov_154.700000	1	147	8	147	100	6.45578	30	7.62
NODE_3906_length_147_cov_147.385714	1	147	26	138	93.8776	10.5374	30	15.8
NODE_3907_length_147_cov_146.971429	1	147	278	147	100	139.946	30	27.9
NODE_3908_length_147_cov_105.400000	1	147	21	143	97.2789	7.95918	30	11.3
NODE_3909_length_147_cov_84.071429	1	147	19	147	100	8.08844	30	14.7
NODE_3910_length_147_cov_74.885714	1	147	28	134	91.1565	11.7755	30	14.6
NODE_3911_length_147_cov_51.485714	1	147	3366	147	100	1786.61	30	55.1
NODE_3912_length_147_cov_47.142857	1	147	1148	147	100	561.966	30	45.8
NODE_3913_length_147_cov_40.300000	1	147	2356	147	100	1210.09	30	40
NODE_3914_length_147_cov_39.471429	1	147	19	146	99.3197	8.78912	30	8.37
NODE_3915_length_147_cov_38.585714	1	147	264	147	100	158.177	30	5.24
NODE_3916_length_147_cov_37.771429	1	147	54	147	100	24.0816	30	17.8
NODE_3917_length_147_cov_28.800000	1	147	3705	147	100	1833.98	30	25
NODE_3918_length_147_cov_24.142857	1	147	42	147	100	19.1905	30	22.1
NODE_3919_length_147_cov_21.414286	1	147	4	115	78.2313	2.53741	30	25.8
NODE_3920_length_146_cov_300.637681	1	146	668	146	100	334.068	30	52.8
NODE_3921_length_146_cov_175.028986	1	146	4189	146	100	2859.23	30	56.7
NODE_3922_length_146_cov_68.898551	1	146	507	146	100	252.185	30	3.8
NODE_3923_length_146_cov_61.710145	1	146	1247	146	100	852.418	30	57.9
NODE_3924_length_146_cov_20.956522	1	146	278	146	100	213.041	30	3.07
NODE_3925_length_145_cov_32.632353	1	145	305097	145	100	303320	30	2.11
NODE_3926_length_143_cov_215.863636	1	143	34	143	100	11.1678	30	4.65
NODE_3927_length_143_cov_63.878788	1	143	255	143	100	181.902	30	11.4
NODE_3928_length_143_cov_60.984848	1	143	804	143	100	785.678	30	1.17
NODE_3929_length_143_cov_23.575758	1	143	64	143	100	37.2587	30	6.48
NODE_3930_length_142_cov_99.692308	1	142	259	142	100	222.775	30	13
NODE_3931_length_141_cov_244.109375	1	141	1025	141	100	939.298	30	7.47
NODE_3932_length_141_cov_138.406250	1	141	369	141	100	258.043	30	7.8
NODE_3933_length_141_cov_114.843750	1	141	643	141	100	576.227	30	7.5
NODE_3934_length_141_cov_53.890625	1	141	203	141	100	189.014	30	2.89
NODE_3935_length_141_cov_2.281250	1	141	3	141	100	2.02837	30	31
NODE_3936_length_140_cov_798.015873	1	140	1000	140	100	905.193	30	2.08
NODE_3937_length_140_cov_348.746032	1	140	68	137	97.8571	29.9214	30	4.31
NODE_3938_length_140_cov_295.746032	1	140	422	140	100	407.771	30	9.78
NODE_3939_length_140_cov_189.285714	1	140	20	136	97.1429	10.1857	30	3.25
NODE_3940_length_140_cov_146.730159	1	140	176	140	100	159.65	30	7.58
NODE_3941_length_140_cov_131.904762	1	140	165	140	100	149.7	30	6.12
NODE_3942_length_140_cov_88.825397	1	140	512	140	100	277.893	30	10.7
NODE_3943_length_140_cov_78.206349	1	140	829	140	100	257.507	30	7.02
NODE_3944_length_140_cov_69.380952	1	140	412	140	100	221.907	30	9.46
NODE_3945_length_140_cov_52.428571	1	140	907	140	100	285.393	30	7.73
NODE_3946_length_140_cov_42.571429	1	140	120	140	100	97.9786	30	3.6
NODE_3947_length_140_cov_41.539683	1	140	233	140	100	91.9286	30	6.89
NODE_3948_length_140_cov_25.523810	1	140	337	140	100	98.6071	30	3.21
NODE_3949_length_140_cov_22.190476	1	140	292	140	100	91.4786	30	3.42
NODE_3950_length_140_cov_21.634921	1	140	6	123	87.8571	3.84286	30	2.67
NODE_3951_length_139_cov_329.677419	1	139	583	139	100	570.353	30	8.32
NODE_3952_length_139_cov_173.080645	1	139	318	139	100	297.95	30	10.5
NODE_3953_length_139_cov_166.580645	1	139	684	139	100	617.813	30	10.5
NODE_3954_length_137_cov_102.225806	1	137	623	137	100	577.27	30	24.4
NODE_3955_length_139_cov_88.838710	1	139	53	139	100	30.6835	30	8.57
NODE_3956_length_137_cov_80.161290	1	137	496	137	100	383.175	30	37.2
NODE_3957_length_139_cov_72.709677	1	139	106	139	100	94.9353	30	2.24
NODE_3958_length_139_cov_64.806452	1	139	146	139	100	126.892	30	17.6
NODE_3959_length_139_cov_59.774194	1	139	161	139	100	148.252	30	3.3
NODE_3960_length_139_cov_45.500000	1	139	283	139	100	244.77	30	3.96
NODE_3961_length_136_cov_38.741935	1	136	221	136	100	206.86	30	8.52
NODE_3962_length_139_cov_36.612903	1	139	56	139	100	46.3022	30	28.6
NODE_3963_length_139_cov_33.758065	1	139	135	139	100	125.655	30	36.6
NODE_3964_length_139_cov_33.177419	1	139	68	139	100	59.9065	30	5.97
NODE_3965_length_139_cov_32.048387	1	139	99	139	100	82.9928	30	19.7
NODE_3967_length_139_cov_29.758065	1	139	99	139	100	81.0216	30	40.5
NODE_3968_length_136_cov_29.354839	1	136	285	136	100	249.838	30	4.15
NODE_3969_length_139_cov_24.322581	1	139	42	139	100	34.1799	30	14.3
NODE_3970_length_139_cov_21.080645	1	139	64	139	100	49.5612	30	4.8
NODE_3971_length_138_cov_20.645161	1	138	162	138	100	102.957	30	33.3
NODE_3972_length_138_cov_430.622951	1	138	15	138	100	6.66667	30	9.93
NODE_3973_length_138_cov_248.704918	1	138	406	138	100	363.841	30	44.8
NODE_3974_length_138_cov_179.147541	1	138	231	138	100	219.543	30	1.67
NODE_3975_length_138_cov_178.409836	1	138	229	138	100	212.58	30	3.53
NODE_3976_length_138_cov_156.606557	1	138	199	138	100	179.71	30	4.43
NODE_3977_length_138_cov_142.688525	1	138	136	138	100	90.1232	30	10.7
NODE_3978_length_138_cov_126.721311	1	138	180	138	100	164.297	30	10.3
NODE_3979_length_138_cov_90.344262	1	138	497	138	100	468.355	30	5.51
NODE_3980_length_138_cov_63.934426	1	138	114	138	100	91.6667	30	44
NODE_3981_length_138_cov_63.852459	1	138	187	138	100	151.304	30	4.11
NODE_3982_length_138_cov_49.803279	1	138	82	138	100	71.413	30	5.66
NODE_3983_length_138_cov_36.032787	1	138	61	138	100	58.3116	30	0.656
NODE_3984_length_138_cov_34.622951	1	138	14	77	55.7971	5.43478	30	17.1
NODE_3985_length_138_cov_33.590164	1	138	63	138	100	56.9493	30	4.08
NODE_3986_length_138_cov_33.409836	1	138	58	138	100	49.1087	30	4.19
NODE_3987_length_138_cov_31.557377	1	138	73	138	100	67.6522	30	14.2
NODE_3988_length_138_cov_29.540984	1	138	163	138	100	91.1377	30	23.4
NODE_3989_length_138_cov_28.704918	1	138	37	138	100	32.6304	30	1.84
NODE_3990_length_137_cov_320.300000	1	137	17	137	100	7.32117	30	11.2
NODE_3991_length_137_cov_135.033333	1	137	151	137	100	145.65	30	1.03
NODE_3992_length_137_cov_131.916667	1	137	339	137	100	114.226	30	14.4
NODE_3993_length_137_cov_63.750000	1	137	84	137	100	74.0876	30	6.04
NODE_3994_length_137_cov_36.133333	1	137	72	137	100	68.3504	30	8.68
NODE_3995_length_136_cov_29.916667	1	136	119	136	100	92.5368	30	38.3
NODE_3996_length_137_cov_22.133333	1	137	141	137	100	88.6715	30	44.4
NODE_3997_length_136_cov_532.711864	1	136	611	136	100	585.596	30	1.62
NODE_3998_length_136_cov_306.033898	1	136	562	136	100	493.184	30	8.29
NODE_3999_length_136_cov_288.372881	1	136	465	136	100	384.404	30	5.12
NODE_4000_length_136_cov_272.101695	1	136	397	136	100	379.456	30	5.1
NODE_4001_length_136_cov_230.966102	1	136	305	136	100	271.978	30	3.19
NODE_4002_length_136_cov_171.728814	1	136	42	136	100	26.8971	30	12.3
NODE_4003_length_136_cov_155.644068	1	136	206	136	100	186.397	30	15.9
NODE_4004_length_136_cov_132.593220	1	136	202	136	100	185.191	30	12.3
NODE_4005_length_136_cov_126.220339	1	136	96	136	100	73.875	30	13.5
NODE_4006_length_136_cov_120.186441	1	136	235	136	100	207.934	30	18.2
NODE_4007_length_136_cov_107.389831	1	136	124	136	100	118.912	30	8.56
NODE_4008_length_136_cov_105.508475	1	136	130	136	100	119.559	30	8.14
NODE_4009_length_136_cov_92.474576	1	136	137	136	100	121.059	30	4.7
NODE_4010_length_135_cov_83.983051	1	135	364	135	100	270.126	30	40
NODE_4011_length_136_cov_66.779661	1	136	443	136	100	307.728	30	38.3
NODE_4012_length_136_cov_56.661017	1	136	76	136	100	66.9559	30	3.86
NODE_4013_length_136_cov_33.118644	1	136	51	136	100	43.9265	30	4.02
NODE_4014_length_136_cov_30.627119	1	136	78	136	100	67.0147	30	15.5
NODE_4015_length_136_cov_28.559322	1	136	81	136	100	70.2353	30	14.9
NODE_4016_length_136_cov_24.457627	1	136	229	136	100	126.279	30	30.2
NODE_4017_length_135_cov_608.448276	1	135	695	135	100	647.637	30	5.1
NODE_4018_length_135_cov_474.310345	1	135	97	129	95.5556	53.5556	30	2.41
NODE_4019_length_135_cov_455.206897	1	135	40	135	100	19.1333	30	15.6
NODE_4020_length_135_cov_211.327586	1	135	21	135	100	10.5481	30	6.95
NODE_4021_length_135_cov_151.086207	1	135	178	135	100	165.363	30	1.49
NODE_4022_length_135_cov_132.741379	1	135	9	124	91.8519	5.2	30	16.4
NODE_4023_length_135_cov_126.879310	1	135	184	135	100	169.652	30	5.52
NODE_4024_length_135_cov_97.344828	1	135	190	135	100	160.689	30	15.6
NODE_4025_length_135_cov_96.879310	1	135	115	135	100	107.793	30	3.77
NODE_4026_length_135_cov_52.189655	1	135	109	135	100	92.4074	30	26.1
NODE_4027_length_135_cov_30.206897	1	135	36	135	100	33.6593	30	11.2
NODE_4028_length_135_cov_24.965517	1	135	11	115	85.1852	5.22963	30	8.36
NODE_4029_length_135_cov_24.931034	1	135	27	135	100	12.8074	30	2.78
NODE_4030_length_134_cov_631.929825	1	134	60	134	100	27.1791	30	6.87
NODE_4031_length_134_cov_132.614035	1	134	36	126	94.0299	17.3507	30	4.61
NODE_4032_length_132_cov_112.771930	1	132	179	132	100	167.682	30	4.19
NODE_4033_length_134_cov_53.649123	1	134	74	134	100	66	30	12.3
NODE_4034_length_132_cov_179.890909	1	132	65	132	100	37.4697	30	3.37
NODE_4035_length_132_cov_152.090909	1	132	2173	132	100	1907.24	30	23.2
NODE_4036_length_131_cov_312.018519	1	131	334	131	100	228.588	30	2.08
NODE_4037_length_131_cov_282.833333	1	131	142	131	100	105.779	30	21.3
NODE_4038_length_131_cov_43.481481	1	131	14	129	98.4733	8.16031	30	5.86
NODE_4039_length_131_cov_26.833333	1	131	4180	131	100	1403.42	30	1.56
NODE_4040_length_130_cov_166.339623	1	130	365	130	100	200.062	30	3.78
NODE_4041_length_130_cov_23.943396	1	130	6150	130	100	6096.85	30	1.64
NODE_4042_length_129_cov_33.019231	1	129	4	107	82.9457	1.64341	30	2
NODE_4043_length_128_cov_22.745098	1	128	121	128	100	84.2344	30	2.49
NODE_4044_length_127_cov_37.100000	1	127	7	123	96.8504	3.86614	30	21.4
NODE_4045_length_125_cov_934.020833	1	125	78	125	100	49.272	30	5.56
NODE_4046_length_125_cov_297.770833	1	125	15	122	97.6	7.024	30	9.53
NODE_4047_length_125_cov_20.687500	1	125	4	125	100	2.984	30	31.8
NODE_4048_length_124_cov_67.085106	1	124	32	118	95.1613	17.6613	30	6.88
NODE_4049_length_124_cov_20.553191	1	124	4	120	96.7742	2.33065	30	27.2
NODE_4050_length_123_cov_213111.326087	1	123	224086	123	100	204861	30	35.8
NODE_4051_length_123_cov_383.391304	1	123	116	123	100	63.8049	30	5.28
NODE_4052_length_123_cov_249.152174	1	123	37	77	62.6016	15.0244	30	0.297
NODE_4053_length_123_cov_219.369565	1	123	18	120	97.561	8.44715	30	4.94
NODE_4054_length_123_cov_29.978261	1	123	94	123	100	54.3252	30	21.6
NODE_4055_length_122_cov_639.444444	1	122	171	122	100	115.148	30	1.65
NODE_4056_length_122_cov_411.622222	1	122	14	122	100	8.81967	30	14.5
NODE_4057_length_122_cov_404.600000	1	122	176	122	100	82.1475	30	22.2
NODE_4058_length_122_cov_63.422222	1	122	2	64	52.459	1.04918	30	35
NODE_4059_length_122_cov_35.222222	1	122	36	122	100	18.6475	30	10.4
NODE_4060_length_122_cov_21.577778	1	122	3	122	100	1.66393	30	0.333
NODE_4061_length_121_cov_478.227273	1	121	8	121	100	4.85124	30	11.6
NODE_4062_length_121_cov_50.250000	1	121	2	116	95.8678	1.50413	30	10.5
NODE_4063_length_119_cov_910.404762	1	119	172	119	100	123.748	30	54.1
NODE_4064_length_119_cov_660.833333	1	119	88	119	100	68.7479	30	7.49
NODE_4065_length_119_cov_433.476190	1	119	66	119	100	40.605	30	6.21
NODE_4066_length_119_cov_24.261905	1	119	19	119	100	14.6723	30	1.63
NODE_4067_length_118_cov_674.097561	1	118	101	118	100	68.7627	30	1.25
NODE_4068_length_118_cov_502.975610	1	118	26	118	100	20.2966	30	2.69
NODE_4070_length_118_cov_20.975610	1	118	1	114	96.6102	0.966102	30	53
NODE_4071_length_117_cov_1700.225000	1	117	72	117	100	55.4615	30	41.1
NODE_4072_length_117_cov_74.050000	1	117	84	117	100	44.5812	30	3.5
NODE_4073_length_116_cov_344.666667	1	116	6	113	97.4138	2.69828	30	6.5
NODE_4074_length_116_cov_27.743590	1	116	7	115	99.1379	3.62069	30	12.7
NODE_4075_length_115_cov_596.000000	1	115	468	115	100	362.8	30	1.62
NODE_4076_length_115_cov_20.657895	1	115	3	104	90.4348	1.45217	30	4.67
NODE_4077_length_114_cov_321.324324	1	114	1	84	73.6842	0.736842	30	1
NODE_4078_length_114_cov_116.756757	1	114	9	57	50	4.27193	30	6.33
NODE_4079_length_113_cov_21.583333	1	113	136	113	100	45.6637	30	4.86
NODE_4080_length_112_cov_402.885714	1	112	9	111	99.1071	5.27679	30	13.6
NODE_4081_length_112_cov_2.914286	1	112	16	112	100	10.7411	30	16.8
NODE_4082_length_110_cov_441.696970	1	110	42	110	100	22.9818	30	5.12
NODE_4083_length_110_cov_120.333333	1	110	20	89	80.9091	9.81818	30	12.2
NODE_4084_length_110_cov_35.303030	1	110	6	95	86.3636	2.37273	30	0.667
NODE_4085_length_110_cov_1.878788	1	110	2	110	100	1.96364	30	37.5
NODE_4086_length_109_cov_1262.812500	1	109	14	109	100	10.367	30	8.21
NODE_4087_length_109_cov_208.375000	1	109	242	109	100	147.844	30	4.29
NODE_4088_length_109_cov_86.125000	1	109	49	109	100	40.1651	30	42.2
NODE_4089_length_109_cov_21.000000	1	109	13	109	100	11.6514	30	1.77
NODE_4090_length_108_cov_165.774194	1	108	5	108	100	3.35185	30	19.4
NODE_4091_length_108_cov_155.129032	1	108	14	91	84.2593	7.85185	30	23.1
NODE_4092_length_108_cov_34.548387	1	108	1	47	43.5185	0.435185	30	13
NODE_4093_length_107_cov_1300.233333	1	107	43	107	100	20.9439	30	1.37
NODE_4094_length_107_cov_547.300000	1	107	7	104	97.1963	3.82243	30	20.1
NODE_4095_length_107_cov_496.466667	1	107	66	107	100	34.4393	30	3.06
NODE_4096_length_107_cov_71.633333	1	107	2	101	94.3925	1.27103	30	6.5
NODE_4097_length_107_cov_24.500000	1	107	3	101	94.3925	2.46729	30	9.33
NODE_4098_length_107_cov_22.033333	1	107	10	101	94.3925	5.91589	30	15.6
NODE_4099_length_107_cov_2.200000	1	107	4	107	100	3.31776	30	29.2
NODE_4100_length_106_cov_1686.724138	1	106	5	106	100	3.34906	30	11.6
NODE_4101_length_106_cov_530.241379	1	106	1	106	100	1	30	60
NODE_4102_length_106_cov_68.482759	1	106	7	106	100	7	30	27.3
NODE_4103_length_105_cov_337302.107143	1	105	238	105	100	170.905	30	3.43
NODE_4104_length_105_cov_371.892857	1	105	10	105	100	5.19048	30	22.5
NODE_4105_length_105_cov_21.142857	1	105	14	61	58.0952	7.71429	30	14.5
NODE_4106_length_104_cov_254557.962963	1	104	169991	104	100	159351	30	28.9
NODE_4107_length_104_cov_592.259259	1	104	12	104	100	6.77885	30	2.75
NODE_4108_length_104_cov_443.703704	1	104	30	104	100	15.9519	30	5.93
NODE_4109_length_104_cov_320.111111	1	104	11	103	99.0385	6.03846	30	3.91
NODE_4110_length_104_cov_303.555556	1	104	4	99	95.1923	2.70192	30	26.8
NODE_4111_length_103_cov_440.576923	1	103	10	103	100	4.81553	30	2.4
NODE_4112_length_103_cov_218.730769	1	103	24	78	75.7282	13.8058	30	7.12
NODE_4113_length_102_cov_336.200000	1	102	210	102	100	134.529	30	9.69
NODE_4114_length_102_cov_28.920000	1	102	27	102	100	16.5882	30	8.07
NODE_4115_length_102_cov_24.000000	1	102	83	77	75.4902	46.0588	30	8.31
NODE_4116_length_101_cov_426.250000	1	101	156	101	100	110.851	30	2.62
NODE_4117_length_101_cov_357.000000	1	101	37	92	91.0891	24.3069	30	16.2
NODE_4118_length_101_cov_253.875000	1	101	3246	101	100	2558.85	30	58.4
NODE_4119_length_101_cov_240.083333	1	101	75	101	100	38.5545	30	11.3
NODE_4120_length_101_cov_122.250000	1	101	25	101	100	13.4653	30	9.12
NODE_4121_length_101_cov_23.583333	1	101	10	101	100	6.77228	30	28.1
NODE_4122_length_100_cov_615.521739	1	100	1404	100	100	994.05	30	26.8
NODE_4123_length_100_cov_50.739130	1	100	1037	91	91	558.42	30	6.87
NODE_4124_length_100_cov_33.304348	1	100	14	70	70	9.15	30	27.4
NODE_4125_length_99_cov_326762.409091	1	99	69	99	100	52.4747	30	5.81
NODE_4126_length_99_cov_1140.454545	1	99	12	99	100	8.24242	30	13.9
NODE_4127_length_99_cov_686.727273	1	99	8	99	100	5.15152	30	22.4
NODE_4128_length_99_cov_625.500000	1	99	6	97	97.9798	4.31313	30	28
NODE_4129_length_99_cov_616.590909	1	99	40	99	100	23.899	30	0.375
NODE_4130_length_99_cov_549.681818	1	99	4	86	86.8687	1.72727	30	11
NODE_4131_length_99_cov_488.409091	1	99	3796	99	100	1678.98	30	0.398
NODE_4132_length_99_cov_476.181818	1	99	2	55	55.5556	1.11111	30	43
NODE_4133_length_99_cov_249.090909	1	99	3711	99	100	1634.28	30	0.42
NODE_4134_length_98_cov_1101.285714	1	98	2	93	94.898	1.2449	30	1
NODE_4135_length_98_cov_657.476190	1	98	9	96	97.9592	6.10204	30	3.44
NODE_4136_length_98_cov_546.000000	1	98	19	98	100	17.1735	30	12
NODE_4137_length_98_cov_437.000000	1	98	27	98	100	18.1122	30	6.41
NODE_4138_length_98_cov_336.857143	1	98	5	98	100	3.63265	30	9
NODE_4139_length_98_cov_23.142857	1	98	1	98	100	1	30	1
NODE_4140_length_98_cov_21.571429	1	98	2	88	89.7959	1.4898	30	16
NODE_4142_length_98_cov_1.238095	1	98	1	98	100	1	30	60
NODE_4143_length_97_cov_365482.650000	1	97	96	97	100	73.4742	30	6
NODE_4144_length_97_cov_2142.750000	1	97	5	97	100	4.65979	30	30.6
NODE_4145_length_97_cov_1494.850000	1	97	24	97	100	13.6804	30	13
NODE_4146_length_97_cov_1152.450000	1	97	2	97	100	1.6701	30	4.5
NODE_4149_length_97_cov_633.650000	1	97	65	97	100	58.8969	30	3.43
NODE_4150_length_97_cov_429.600000	1	97	23	97	100	13.567	30	2.13
NODE_4151_length_97_cov_350.250000	1	97	2	70	72.1649	0.721649	30	0
NODE_4152_length_97_cov_131.750000	1	97	38	97	100	28.3299	30	10.8
NODE_4153_length_97_cov_35.400000	1	97	6	83	85.567	4.6701	30	6.17
NODE_4154_length_97_cov_34.550000	1	97	2	59	60.8247	1.18557	30	31
NODE_4155_length_97_cov_21.800000	1	97	1	97	100	1	30	1
NODE_4156_length_97_cov_4.800000	1	97	4	97	100	3.72165	30	40.2
NODE_4157_length_96_cov_986.315789	1	96	8	89	92.7083	4.91667	30	27.1
NODE_4158_length_96_cov_730.263158	1	96	33	96	100	21.6875	30	18
NODE_4159_length_96_cov_25.263158	1	96	2	77	80.2083	1.23958	30	19
NODE_4160_length_96_cov_21.789474	1	96	6	74	77.0833	3.53125	30	17.7
NODE_4161_length_96_cov_20.789474	1	96	1	44	45.8333	0.458333	30	0
NODE_4162_length_95_cov_1185.722222	1	95	17	95	100	12.0316	30	13
NODE_4163_length_95_cov_570.666667	1	95	1	95	100	1	30	9
NODE_4165_length_95_cov_237.055556	1	95	13	95	100	10.2421	30	28.6
NODE_4166_length_95_cov_51.722222	1	95	1	94	98.9474	0.989474	30	1
NODE_4167_length_95_cov_23.277778	1	95	3	95	100	2.91579	30	26.7
NODE_4168_length_95_cov_21.166667	1	95	3	89	93.6842	2.26316	30	4.67
NODE_4169_length_94_cov_96.882353	1	94	9	94	100	8.01064	30	58.1
NODE_4171_length_93_cov_2160.250000	1	93	16	93	100	10.7097	30	9.88
NODE_4173_length_92_cov_815.333333	1	92	4	67	72.8261	2.68478	30	31.2
NODE_4174_length_92_cov_762.000000	1	92	1	92	100	1	30	1
NODE_4175_length_92_cov_492.666667	1	92	2	92	100	1.47826	30	0.5
NODE_4176_length_92_cov_333.600000	1	92	1	66	71.7391	0.717391	30	18
NODE_4177_length_92_cov_74.066667	1	92	5	92	100	4.09783	30	1.6
NODE_4179_length_92_cov_4.000000	1	92	3	92	100	2.52174	30	21.3
NODE_4180_length_91_cov_237.142857	1	91	9	83	91.2088	6.02198	30	24.2
NODE_4182_length_90_cov_3571.769231	1	90	1337	90	100	1295.3	30	52.8
NODE_4183_length_90_cov_2683.076923	1	90	1	47	52.2222	0.522222	30	0
NODE_4184_length_90_cov_1056.307692	1	90	2	64	71.1111	1.42222	30	1
NODE_4186_length_90_cov_514.615385	1	90	2	65	72.2222	1.42222	30	11
NODE_4187_length_90_cov_234.307692	1	90	81	81	90	58.3667	30	1.68
NODE_4188_length_90_cov_220.692308	1	90	6	89	98.8889	4.43333	30	0.333
NODE_4189_length_90_cov_182.307692	1	90	4	90	100	3.22222	30	6.5
NODE_4190_length_90_cov_86.923077	1	90	2120	90	100	1721.1	30	0.977
NODE_4193_length_90_cov_16.692308	1	90	204	79	87.7778	154.656	30	0.52
NODE_4194_length_89_cov_2299.750000	1	89	9	83	93.2584	5.57303	30	1.67
NODE_4195_length_89_cov_963.416667	1	89	4	85	95.5056	2.33708	30	15.8
NODE_4196_length_89_cov_871.916667	1	89	34	77	86.5169	23.9213	30	4.47
NODE_4197_length_89_cov_599.583333	1	89	1	89	100	1	30	1
NODE_4198_length_89_cov_485.666667	1	89	2	89	100	1.34831	30	19.5
NODE_4199_length_89_cov_422.166667	1	89	8	72	80.8989	5.22472	30	17.2
NODE_4200_length_89_cov_387.666667	1	89	5	89	100	3.59551	30	3.6
NODE_4201_length_89_cov_298.250000	1	89	3	89	100	1.91011	30	2.67
NODE_4202_length_89_cov_179.750000	1	89	8	66	74.1573	4.7191	30	23.5
NODE_4203_length_89_cov_53.750000	1	89	110	74	83.1461	81.4382	30	8.23
NODE_4204_length_89_cov_49.166667	1	89	804	78	87.6404	651.888	30	0.852
NODE_4205_length_89_cov_24.500000	1	89	1	53	59.5506	0.595506	30	4
NODE_4206_length_89_cov_7.000000	1	89	109	89	100	78.1798	30	1.59
